2022-08-03 18:04:47,273 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: stop_status
2022-08-03 18:04:47,274 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: stop_status
2022-08-03 18:05:02,783 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: stop_status
2022-08-03 18:05:02,783 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: stop_status
2022-08-03 18:05:06,330 DEBUG   SenderThread:9104 [sender.py:send():236] send: stats
2022-08-03 18:05:19,059 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: stop_status
2022-08-03 18:05:19,059 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: stop_status
2022-08-03 18:05:34,563 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: stop_status
2022-08-03 18:05:34,563 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: stop_status
2022-08-03 18:05:41,919 DEBUG   SenderThread:9104 [sender.py:send():236] send: telemetry
2022-08-03 18:05:42,069 DEBUG   SenderThread:9104 [sender.py:send():236] send: exit
2022-08-03 18:05:42,069 INFO    SenderThread:9104 [sender.py:send_exit():372] handling exit code: 1
2022-08-03 18:05:42,070 INFO    SenderThread:9104 [sender.py:send_exit():374] handling runtime: 113
2022-08-03 18:05:42,070 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:42,070 INFO    SenderThread:9104 [sender.py:_save_file():952] saving file wandb-summary.json with policy end
2022-08-03 18:05:42,071 INFO    SenderThread:9104 [sender.py:send_exit():380] send defer
2022-08-03 18:05:42,072 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:42,073 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: defer
2022-08-03 18:05:42,073 INFO    HandlerThread:9104 [handler.py:handle_request_defer():163] handle defer: 0
2022-08-03 18:05:42,073 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: defer
2022-08-03 18:05:42,074 INFO    SenderThread:9104 [sender.py:send_request_defer():389] handle sender defer: 0
2022-08-03 18:05:42,074 INFO    SenderThread:9104 [sender.py:transition_state():393] send defer: 1
2022-08-03 18:05:42,075 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: defer
2022-08-03 18:05:42,075 INFO    HandlerThread:9104 [handler.py:handle_request_defer():163] handle defer: 1
2022-08-03 18:05:42,101 INFO    Thread-11 :9104 [dir_watcher.py:_on_file_modified():286] file/dir modified: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files\output.log
2022-08-03 18:05:42,101 INFO    Thread-11 :9104 [dir_watcher.py:_on_file_modified():286] file/dir modified: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files\wandb-summary.json
2022-08-03 18:05:42,136 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: defer
2022-08-03 18:05:42,136 INFO    SenderThread:9104 [sender.py:send_request_defer():389] handle sender defer: 1
2022-08-03 18:05:42,136 INFO    SenderThread:9104 [sender.py:transition_state():393] send defer: 2
2022-08-03 18:05:42,138 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: defer
2022-08-03 18:05:42,139 DEBUG   SenderThread:9104 [sender.py:send():236] send: stats
2022-08-03 18:05:42,139 INFO    HandlerThread:9104 [handler.py:handle_request_defer():163] handle defer: 2
2022-08-03 18:05:42,140 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: defer
2022-08-03 18:05:42,140 INFO    SenderThread:9104 [sender.py:send_request_defer():389] handle sender defer: 2
2022-08-03 18:05:42,140 INFO    SenderThread:9104 [sender.py:transition_state():393] send defer: 3
2022-08-03 18:05:42,141 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: defer
2022-08-03 18:05:42,141 INFO    HandlerThread:9104 [handler.py:handle_request_defer():163] handle defer: 3
2022-08-03 18:05:42,141 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: defer
2022-08-03 18:05:42,141 INFO    SenderThread:9104 [sender.py:send_request_defer():389] handle sender defer: 3
2022-08-03 18:05:42,141 INFO    SenderThread:9104 [sender.py:transition_state():393] send defer: 4
2022-08-03 18:05:42,142 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: defer
2022-08-03 18:05:42,142 INFO    HandlerThread:9104 [handler.py:handle_request_defer():163] handle defer: 4
2022-08-03 18:05:42,142 DEBUG   SenderThread:9104 [sender.py:send():236] send: summary
2022-08-03 18:05:42,143 INFO    SenderThread:9104 [sender.py:_save_file():952] saving file wandb-summary.json with policy end
2022-08-03 18:05:42,143 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: defer
2022-08-03 18:05:42,144 INFO    SenderThread:9104 [sender.py:send_request_defer():389] handle sender defer: 4
2022-08-03 18:05:42,144 INFO    SenderThread:9104 [sender.py:transition_state():393] send defer: 5
2022-08-03 18:05:42,144 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: defer
2022-08-03 18:05:42,144 INFO    HandlerThread:9104 [handler.py:handle_request_defer():163] handle defer: 5
2022-08-03 18:05:42,144 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: defer
2022-08-03 18:05:42,145 INFO    SenderThread:9104 [sender.py:send_request_defer():389] handle sender defer: 5
2022-08-03 18:05:42,187 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:43,109 INFO    Thread-11 :9104 [dir_watcher.py:_on_file_modified():286] file/dir modified: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files\wandb-summary.json
2022-08-03 18:05:43,910 INFO    SenderThread:9104 [sender.py:transition_state():393] send defer: 6
2022-08-03 18:05:43,910 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:43,912 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: defer
2022-08-03 18:05:43,912 INFO    HandlerThread:9104 [handler.py:handle_request_defer():163] handle defer: 6
2022-08-03 18:05:43,912 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: defer
2022-08-03 18:05:43,912 INFO    SenderThread:9104 [sender.py:send_request_defer():389] handle sender defer: 6
2022-08-03 18:05:43,913 INFO    SenderThread:9104 [dir_watcher.py:finish():353] shutting down directory watcher
2022-08-03 18:05:44,017 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:44,110 INFO    Thread-11 :9104 [dir_watcher.py:_on_file_modified():286] file/dir modified: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files\config.yaml
2022-08-03 18:05:44,111 INFO    SenderThread:9104 [dir_watcher.py:finish():383] scan: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files
2022-08-03 18:05:44,111 INFO    SenderThread:9104 [dir_watcher.py:finish():397] scan save: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files\conda-environment.yaml conda-environment.yaml
2022-08-03 18:05:44,111 INFO    SenderThread:9104 [dir_watcher.py:finish():397] scan save: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files\config.yaml config.yaml
2022-08-03 18:05:44,111 INFO    SenderThread:9104 [dir_watcher.py:finish():397] scan save: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files\output.log output.log
2022-08-03 18:05:44,115 INFO    SenderThread:9104 [dir_watcher.py:finish():397] scan save: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files\requirements.txt requirements.txt
2022-08-03 18:05:44,117 INFO    SenderThread:9104 [dir_watcher.py:finish():397] scan save: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files\wandb-metadata.json wandb-metadata.json
2022-08-03 18:05:44,119 INFO    SenderThread:9104 [dir_watcher.py:finish():397] scan save: D:\my_code_2\my_code\tutorial-MixMatch-master\wandb\run-20220803_180346-2l9iap7l\files\wandb-summary.json wandb-summary.json
2022-08-03 18:05:44,121 INFO    SenderThread:9104 [sender.py:transition_state():393] send defer: 7
2022-08-03 18:05:44,125 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:44,129 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: defer
2022-08-03 18:05:44,129 INFO    HandlerThread:9104 [handler.py:handle_request_defer():163] handle defer: 7
2022-08-03 18:05:44,130 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: defer
2022-08-03 18:05:44,130 INFO    SenderThread:9104 [sender.py:send_request_defer():389] handle sender defer: 7
2022-08-03 18:05:44,130 INFO    SenderThread:9104 [file_pusher.py:finish():171] shutting down file pusher
